Relatório de Anúncios de Busca de Produtos - Shopee Brazil
Nome de Usuário:,findsfashion
Data de Criação do Relatório:,01/06/2023 18:47
Período:,29/05/2023 - 29/05/2023
Produtos,Blusa Feminina Tricot Inverno
Status,Em andamento
ID da Loja:,754722588
ID do produto,23995794210

#,Palavras-chave,Status,Tipo de combinação,Consulta de pesquisa,Impressão,Cliques,CTR,Conversões,Conversões Diretas,Taxa de Conversão,Taxa de Conversão Direta,Custo por Conversão,Custo por Conversão Direta,Itens Vendidos,Itens Vendidos Diretos,VBM,VBM Direto,Despesas,Classificação Média,ROAS,ROAS Direto,ACOS,ACOS Direto
22,blusa tricô feminina,normal,Correspondência ampla,Blusa trico veste leggin,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,10,0.0,0.0,0.00%,0.00%
23,blusa tricot feminino,normal,Correspondência ampla,cachareu,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,53,0.0,0.0,0.00%,0.00%
24,blusa tricô feminina,normal,Correspondência ampla,blusa decotada feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.00%,0.00%
25,blusa tricô feminina,normal,Correspondência ampla,Colete trico,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,7,0.0,0.0,0.00%,0.00%
26,blusa tricot feminino,normal,Correspondência ampla,Tricot canelado modal,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,7,0.0,0.0,0.00%,0.00%
27,blusa tricô feminina,normal,Correspondência ampla,BLusa de linha,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,26,0.0,0.0,0.00%,0.00%
28,blusa tricot feminino,normal,Correspondência ampla,cropeed branco,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,17,0.0,0.0,0.00%,0.00%
29,blusa tricô feminina,normal,Correspondência ampla,Blusa para quadrilha feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,21,0.0,0.0,0.00%,0.00%
30,blusa tricot feminino,normal,Correspondência ampla,blusa xadrez feminino manga curta,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,38,0.0,0.0,0.00%,0.00%
31,blusa tricô feminina,normal,Correspondência ampla,blusa de lanzinha feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,10,0.0,0.0,0.00%,0.00%
32,blusa tricot feminino,normal,Correspondência ampla,Blusa de frio xadrez,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,8,0.0,0.0,0.00%,0.00%
33,blusa tricot feminino,normal,Correspondência ampla,blusa em paete,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,12,0.0,0.0,0.00%,0.00%
34,blusa tricô feminina,normal,Correspondência ampla,cardigan tricô feminino,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,14,0.0,0.0,0.00%,0.00%
35,blusa tricot feminino,normal,Correspondência ampla,Bory de manga longa tule,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,36,0.0,0.0,0.00%,0.00%
36,blusa tricot feminino,normal,Correspondência ampla,ponche feminino,7,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,13,0.0,0.0,0.00%,0.00%
37,blusa tricô feminina,normal,Correspondência ampla,blusa em viscose feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,12,0.0,0.0,0.00%,0.00%
38,blusa tricô feminina,normal,Correspondência ampla,blusa aquecida,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,5,0.0,0.0,0.00%,0.00%
39,blusa tricot feminino,normal,Correspondência ampla,Maxi blusa tricot,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,13,0.0,0.0,0.00%,0.00%
40,blusa tricot feminino,normal,Correspondência ampla,blusa modal feminino inverno,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,12,0.0,0.0,0.00%,0.00%
41,blusa tricot feminino,normal,Correspondência ampla,blusa ticot,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,16,0.0,0.0,0.00%,0.00%
42,blusa tricot feminino,normal,Correspondência ampla,camisa de amarrar feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.00%,0.00%
43,blusa tricot feminino,normal,Correspondência ampla,croopt de,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,13,0.0,0.0,0.00%,0.00%
44,blusa tricô feminina,normal,Correspondência ampla,Blusa social,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,36,0.0,0.0,0.00%,0.00%
45,blusa tricot feminino,normal,Correspondência ampla,blusa verde neon,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,6,0.0,0.0,0.00%,0.00%
46,blusa tricot feminino,normal,Correspondência ampla,Blusa de lã xadrez,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,4,0.0,0.0,0.00%,0.00%
47,blusa tricô feminina,normal,Correspondência ampla,blusa choker,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,5,0.0,0.0,0.00%,0.00%
48,blusa tricô feminina,normal,Correspondência ampla,Blusas tricô xmodas,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,3,0.0,0.0,0.00%,0.00%
49,blusa tricô feminina,normal,Correspondência ampla,blusa de tricô feminina para emverno,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,3,0.0,0.0,0.00%,0.00%
50,blusa tricô feminina,normal,Correspondência ampla,Tricô plus size,3,1,33.33%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.11,8,0.0,0.0,0.00%,0.00%
51,blusa tricot feminino,normal,Correspondência ampla,modal feminino,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,21,0.0,0.0,0.00%,0.00%
52,blusa tricot feminino,normal,Correspondência ampla,Blusa flanelada xadrez rosa,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,7,0.0,0.0,0.00%,0.00%
53,blusa tricô feminina,normal,Correspondência ampla,Blusa de frio feminina bordada,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,14,0.0,0.0,0.00%,0.00%
54,blusa tricot feminino,normal,Correspondência ampla,blusa de lã grossa trançada,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,17,0.0,0.0,0.00%,0.00%
55,blusa tricot feminino,normal,Correspondência ampla,Cropped com manga,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,25,0.0,0.0,0.00%,0.00%
56,blusa tricot feminino,normal,Correspondência ampla,Camisa xadrez quadrilha feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,31,0.0,0.0,0.00%,0.00%
57,blusa tricot feminino,normal,Correspondência ampla,blusinha peluda manga longa,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,31,0.0,0.0,0.00%,0.00%
58,blusa tricô feminina,normal,Correspondência ampla,La blusa,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,10,0.0,0.0,0.00%,0.00%
59,blusa tricô feminina,normal,Correspondência ampla,tricô alongado,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,17,0.0,0.0,0.00%,0.00%
60,blusa tricô feminina,normal,Correspondência ampla,Tricô amarelo,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.00%,0.00%
61,blusa tricot feminino,normal,Correspondência ampla,blusa de são joão xadrez feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,16,0.0,0.0,0.00%,0.00%
62,blusa tricô feminina,normal,Correspondência ampla,blusão de trico feminino,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,16,0.0,0.0,0.00%,0.00%
63,blusa tricot feminino,normal,Correspondência ampla,Blusa moda inverno,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,4,0.0,0.0,0.00%,0.00%
64,blusa tricô feminina,normal,Correspondência ampla,Crooped lanzinha,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,18,0.0,0.0,0.00%,0.00%
65,blusa tricot feminino,normal,Correspondência ampla,Cardigan tricot marrom,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,15,0.0,0.0,0.00%,0.00%
66,blusa tricot feminino,normal,Correspondência ampla,Blusa De Lã Feminina,3,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,8,0.0,0.0,0.00%,0.00%
67,blusa tricot feminino,normal,Correspondência ampla,Blusa preta brilho,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,17,0.0,0.0,0.00%,0.00%
68,blusa tricot feminino,normal,Correspondência ampla,blusa de coração feminina de pelinho,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.00%,0.00%
69,blusa tricot feminino,normal,Correspondência ampla,Look xadrez da moda,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,32,0.0,0.0,0.00%,0.00%
70,blusa tricot feminino,normal,Correspondência ampla,blusa em atacado feminina,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,52,0.0,0.0,0.00%,0.00%
71,blusa tricô feminina,normal,Correspondência ampla,blusa cauntry feminina,3,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,14,0.0,0.0,0.00%,0.00%
72,blusa tricot feminino,normal,Correspondência ampla,Croppd manga longa,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,6,0.0,0.0,0.00%,0.00%
73,blusa tricô feminina,normal,Correspondência ampla,blusinha de alça com bojo,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,28,0.0,0.0,0.00%,0.00%
74,blusa tricô feminina,normal,Correspondência ampla,Blusa com  ilhoes,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,3,0.0,0.0,0.00%,0.00%
75,blusa tricô feminina,normal,Correspondência ampla,casaquinho tricô feminino,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,4,0.0,0.0,0.00%,0.00%
76,blusa tricô feminina,normal,Correspondência ampla,blusa manga longa trico feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,19,0.0,0.0,0.00%,0.00%
77,blusa tricot feminino,normal,Correspondência ampla,Blusa infantil tricot,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,19,0.0,0.0,0.00%,0.00%
78,blusa tricot feminino,normal,Correspondência ampla,blusa de inverno feminina suéter modal plusize,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,30,0.0,0.0,0.00%,0.00%
79,blusa tricot feminino,normal,Correspondência ampla,Blusa manga longa princesa decote,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,10,0.0,0.0,0.00%,0.00%
80,blusa tricot feminino,normal,Correspondência ampla,Camisa renda,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,16,0.0,0.0,0.00%,0.00%
81,blusa tricot feminino,normal,Correspondência ampla,Colete feminino tricot,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,11,0.0,0.0,0.00%,0.00%
82,blusa tricô feminina,normal,Correspondência ampla,bory country feminino,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,18,0.0,0.0,0.00%,0.00%
83,blusa tricô feminina,normal,Correspondência ampla,Blusa cigana umbanda,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,9,0.0,0.0,0.00%,0.00%
84,blusa tricot feminino,normal,Correspondência ampla,Tecido tricot listrado,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,7,0.0,0.0,0.00%,0.00%
85,blusa tricot feminino,normal,Correspondência ampla,Bata Femenina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,8,0.0,0.0,0.00%,0.00%
86,blusa tricô feminina,normal,Correspondência ampla,Blusa Farm,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.00%,0.00%
87,blusa tricô feminina,normal,Correspondência ampla,Blusa feminina country,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,13,0.0,0.0,0.00%,0.00%
88,blusa tricô feminina,normal,Correspondência ampla,Blusa de frio branca,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,17,0.0,0.0,0.00%,0.00%
89,blusa tricô feminina,normal,Correspondência ampla,Blusa de tricô com detalhes feminina,3,1,33.33%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.11,2,0.0,0.0,0.00%,0.00%
90,blusa tricot feminino,normal,Correspondência ampla,blusa de frio de pelinho feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,44,0.0,0.0,0.00%,0.00%
91,blusa tricot feminino,normal,Correspondência ampla,Blusa preto manga longa,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,18,0.0,0.0,0.00%,0.00%
92,blusa tricot feminino,normal,Correspondência ampla,cropped larguinho,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,61,0.0,0.0,0.00%,0.00%
93,blusa tricô feminina,normal,Correspondência ampla,Suéter feminina com perola,3,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,3,0.0,0.0,0.00%,0.00%
94,blusa tricô feminina,normal,Correspondência ampla,blusas d tricô,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,6,0.0,0.0,0.00%,0.00%
95,blusa tricot feminino,normal,Correspondência ampla,Blusa manga linda femenina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,54,0.0,0.0,0.00%,0.00%
96,blusa tricot feminino,normal,Correspondência ampla,Tricot modal com  botoes dourados,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,4,0.0,0.0,0.00%,0.00%
97,blusa tricot feminino,normal,Correspondência ampla,blusa correntinho,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,7,0.0,0.0,0.00%,0.00%
98,blusa tricô feminina,normal,Correspondência ampla,Blusa feminina com mamga,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,8,0.0,0.0,0.00%,0.00%
99,blusa tricô feminina,normal,Correspondência ampla,look de frio feminino,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,25,0.0,0.0,0.00%,0.00%
100,blusa tricô feminina,normal,Correspondência ampla,Camisa feminina manga longa com elástico,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,12,0.0,0.0,0.00%,0.00%
101,blusa tricot feminino,normal,Correspondência ampla,blusa manga longa organza,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,6,0.0,0.0,0.00%,0.00%
102,blusa tricot feminino,normal,Correspondência ampla,Blusa chique balada,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,10,0.0,0.0,0.00%,0.00%
103,blusa tricot feminino,normal,Correspondência ampla,Poncho tricot feminina,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.00%,0.00%
104,blusa tricot feminino,normal,Correspondência ampla,Blusa feminina muito quente,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,25,0.0,0.0,0.00%,0.00%
105,blusa tricô feminina,normal,Correspondência ampla,Cropped de tricô feminina,4,1,25.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.11,10,0.0,0.0,0.00%,0.00%
106,blusa tricot feminino,normal,Correspondência ampla,Camiseta branca,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,18,0.0,0.0,0.00%,0.00%
107,blusa tricô feminina,normal,Correspondência ampla,blusa de frio renda,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,13,0.0,0.0,0.00%,0.00%
108,blusa tricot feminino,normal,Correspondência ampla,blusa modal branca,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,10,0.0,0.0,0.00%,0.00%
109,blusa tricô feminina,normal,Correspondência ampla,camisa country feminina manga longa com brilho,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,17,0.0,0.0,0.00%,0.00%
110,blusa tricô feminina,normal,Correspondência ampla,blusa cacharel feminina,4,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,7,0.0,0.0,0.00%,0.00%
111,blusa tricot feminino,normal,Correspondência ampla,blusa de modal feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,16,0.0,0.0,0.00%,0.00%
112,blusa tricot feminino,normal,Correspondência ampla,Jaqueta tricot feminino,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,9,0.0,0.0,0.00%,0.00%
113,blusa tricot feminino,normal,Correspondência ampla,veste legging feminino tricot plus,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.00%,0.00%
114,blusa tricot feminino,normal,Correspondência ampla,Blusa branca de pelinho,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,16,0.0,0.0,0.00%,0.00%
115,blusa tricot feminino,normal,Correspondência ampla,bludas femininas elegante,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,88,0.0,0.0,0.00%,0.00%
116,blusa tricot feminino,normal,Correspondência ampla,camisa xadez feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,16,0.0,0.0,0.00%,0.00%
117,blusa tricot feminino,normal,Correspondência ampla,blusa branca de lã,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,21,0.0,0.0,0.00%,0.00%
118,blusa tricot feminino,normal,Correspondência ampla,bory manga longa,3,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,30,0.0,0.0,0.00%,0.00%
119,blusa tricot feminino,normal,Correspondência ampla,Blusinha cropped aberto no peito,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,8,0.0,0.0,0.00%,0.00%
120,blusa tricot feminino,normal,Correspondência ampla,Blusa de lã feminino plus size,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,16,0.0,0.0,0.00%,0.00%
121,blusa tricot feminino,normal,Correspondência ampla,plus size tricot tricô,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,18,0.0,0.0,0.00%,0.00%
122,blusa tricot feminino,normal,Correspondência ampla,blusa mulet feminino,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,9,0.0,0.0,0.00%,0.00%
123,blusa tricot feminino,normal,Correspondência ampla,Blusa de brilho,3,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,26,0.0,0.0,0.00%,0.00%
124,blusa tricô feminina,normal,Correspondência ampla,tricô bufante,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,5,0.0,0.0,0.00%,0.00%
125,blusa tricot feminino,normal,Correspondência ampla,blusa manga longa feminina,20,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,24,0.0,0.0,0.00%,0.00%
126,blusa tricô feminina,normal,Correspondência ampla,camiseta texas feminina,4,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,3,0.0,0.0,0.00%,0.00%
127,blusa tricot feminino,normal,Correspondência ampla,blusa poncho plus size,3,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.00%,0.00%
128,blusa tricô feminina,normal,Correspondência ampla,blusa feminina tricô plus size,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,10,0.0,0.0,0.00%,0.00%
129,blusa tricot feminino,normal,Correspondência ampla,Cacharel modal,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,12,0.0,0.0,0.00%,0.00%
130,blusa tricot feminino,normal,Correspondência ampla,Blusa de tricot gola alta bufante,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,5,0.0,0.0,0.00%,0.00%
131,blusa tricot feminino,normal,Correspondência ampla,Blusa manga comprida grossa feminina,2,1,50.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.11,30,0.0,0.0,0.00%,0.00%
