Relatório de Anúncios de Busca de Produtos - Shopee Brazil
Nome de Usuário:,findsfashion
Data de Criação do Relatório:,01/06/2023 19:00
Período:,25/05/2023 - 01/06/2023
Produtos,Blusa Feminina Tricot Inverno
Status,Em andamento
ID da Loja:,754722588
ID do produto,23995794210

#,Palavras-chave,Status,Tipo de combinação,Consulta de pesquisa,Impressão,Cliques,CTR,Conversões,Conversões Diretas,Taxa de Conversão,Taxa de Conversão Direta,Custo por Conversão,Custo por Conversão Direta,Itens Vendidos,Itens Vendidos Diretos,VBM,VBM Direto,Despesas,Classificação Média,ROAS,ROAS Direto,ACOS,ACOS Direto
11,blusa tricot feminino,normal,Correspondência ampla,tricot feminino combo,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,9,0.0,0.0,0.00%,0.00%
12,blusa tricot feminino,normal,Correspondência ampla,Blusas mangas compridas,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,25,0.0,0.0,0.00%,0.00%
13,blusa tricô feminina,normal,Correspondência ampla,ventido em trico,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.00%,0.00%
14,blusa tricot feminino,normal,Correspondência ampla,cropet manga longa bufante,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,18,0.0,0.0,0.00%,0.00%
15,blusa tricot feminino,normal,Correspondência ampla,Kit 2 blusa manga longa bufante,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,87,0.0,0.0,0.00%,0.00%
16,blusa tricot feminino,normal,Correspondência ampla,blusa tule com brilho plus,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,3,0.0,0.0,0.00%,0.00%
17,blusa tricot feminino,normal,Correspondência ampla,Max cardigan tricot,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,17,0.0,0.0,0.00%,0.00%
18,blusa tricô feminina,normal,Correspondência ampla,blusinhas femininas country,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,19,0.0,0.0,0.00%,0.00%
19,blusa tricô feminina,normal,Correspondência ampla,Camisa coutry feminina com franja,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,25,0.0,0.0,0.00%,0.00%
20,blusa tricô feminina,normal,Correspondência ampla,Camisão,8,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,19,0.0,0.0,0.00%,0.00%
21,blusa tricô feminina,normal,Correspondência ampla,Casaco tricô gola alta,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,9,0.0,0.0,0.00%,0.00%
22,blusa tricô feminina,normal,Correspondência ampla,Blusa tricô grossa,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,7,0.0,0.0,0.00%,0.00%
23,blusa tricô feminina,normal,Correspondência ampla,crooped feminino tricô,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,21,0.0,0.0,0.00%,0.00%
24,blusa tricot feminino,normal,Correspondência ampla,blusa de frio para malhar,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,10,0.0,0.0,0.00%,0.00%
25,blusa tricot feminino,normal,Correspondência ampla,blusa de crepe manga longa,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,31,0.0,0.0,0.00%,0.00%
26,blusa tricot feminino,normal,Correspondência ampla,sueter feminino gola alta,3,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,24,0.0,0.0,0.00%,0.00%
27,blusa tricot feminino,normal,Correspondência ampla,blusa com manga,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,40,0.0,0.0,0.00%,0.00%
28,blusa tricot feminino,normal,Correspondência ampla,Blusa com  babado,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,31,0.0,0.0,0.00%,0.00%
29,blusa tricô feminina,normal,Correspondência ampla,blusa new york,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,4,0.0,0.0,0.00%,0.00%
30,blusa tricô feminina,normal,Correspondência ampla,Blusa de trico mesclsds feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.00%,0.00%
31,blusa tricô feminina,normal,Correspondência ampla,Blusa de linho plus size,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,10,0.0,0.0,0.00%,0.00%
32,blusa tricô feminina,normal,Correspondência ampla,blusa manga fler,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,48,0.0,0.0,0.00%,0.00%
33,blusa tricot feminino,normal,Correspondência ampla,Camisa de manga listrada feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,22,0.0,0.0,0.00%,0.00%
34,blusa tricô feminina,normal,Correspondência ampla,Blusa trico bebê,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,6,0.0,0.0,0.00%,0.00%
35,blusa tricô feminina,normal,Correspondência ampla,blusa trico caramelo,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,8,0.0,0.0,0.00%,0.00%
36,blusa tricot feminino,normal,Correspondência ampla,Camisa borboletas,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,14,0.0,0.0,0.00%,0.00%
37,blusa tricô feminina,normal,Correspondência ampla,Blusinhas de mangas de tricô,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,14,0.0,0.0,0.00%,0.00%
38,blusa tricô feminina,normal,Correspondência ampla,blusa feminina lã mesclada,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,6,0.0,0.0,0.00%,0.00%
39,blusa tricot feminino,normal,Correspondência ampla,blusa viscolycra manga bufante,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,22,0.0,0.0,0.00%,0.00%
40,blusa tricot feminino,normal,Correspondência ampla,ponche tricot,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,4,0.0,0.0,0.00%,0.00%
41,blusa tricô feminina,normal,Correspondência ampla,cardigan nao,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,60,0.0,0.0,0.00%,0.00%
42,blusa tricot feminino,normal,Correspondência ampla,Blusa xadrez de manga feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,14,0.0,0.0,0.00%,0.00%
43,blusa tricot feminino,normal,Correspondência ampla,Blusa quadriculada rosa,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,10,0.0,0.0,0.00%,0.00%
44,blusa tricot feminino,normal,Correspondência ampla,Blusas femeninas revenda.,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,51,0.0,0.0,0.00%,0.00%
45,blusa tricot feminino,normal,Correspondência ampla,cropped costas tampada,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,84,0.0,0.0,0.00%,0.00%
46,blusa tricô feminina,normal,Correspondência ampla,Blsa de Lan trico,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,3,0.0,0.0,0.00%,0.00%
47,blusa tricô feminina,normal,Correspondência ampla,Blusa de alca,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,44,0.0,0.0,0.00%,0.00%
48,blusa tricô feminina,normal,Correspondência ampla,Trico manga bufante,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,17,0.0,0.0,0.00%,0.00%
49,blusa tricot feminino,normal,Correspondência ampla,blusa de manga comprida transparente,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,30,0.0,0.0,0.00%,0.00%
50,blusa tricot feminino,normal,Correspondência ampla,tricot premium,2,1,50.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.11,17,0.0,0.0,0.00%,0.00%
51,blusa tricô feminina,normal,Correspondência ampla,cacharrel feminino tricô plus size,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.00%,0.00%
52,blusa tricô feminina,normal,Correspondência ampla,blusa de inverno feminina,15,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,21,0.0,0.0,0.00%,0.00%
53,blusa tricô feminina,normal,Correspondência ampla,blusa fechada feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,27,0.0,0.0,0.00%,0.00%
54,blusa tricot feminino,normal,Correspondência ampla,Blusas tendência,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,49,0.0,0.0,0.00%,0.00%
55,blusa tricô feminina,normal,Correspondência ampla,blusa zip,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,10,0.0,0.0,0.00%,0.00%
56,blusa tricot feminino,normal,Correspondência ampla,blusinhas femininas da moda,12,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,38,0.0,0.0,0.00%,0.00%
57,blusa tricot feminino,normal,Correspondência ampla,Body pink tricot,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,12,0.0,0.0,0.00%,0.00%
58,blusa tricot feminino,normal,Correspondência ampla,blusa tricot verde,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,5,0.0,0.0,0.00%,0.00%
59,blusa tricô feminina,normal,Correspondência ampla,Blusa juvenil frio feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,14,0.0,0.0,0.00%,0.00%
60,blusa tricot feminino,normal,Correspondência ampla,Camida xadrez feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,16,0.0,0.0,0.00%,0.00%
61,blusa tricô feminina,normal,Correspondência ampla,Blusa fluflu de frio,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,45,0.0,0.0,0.00%,0.00%
62,blusa tricô feminina,normal,Correspondência ampla,blusa com perolas,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,28,0.0,0.0,0.00%,0.00%
63,blusa tricot feminino,normal,Correspondência ampla,cropped  manga longa,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,14,0.0,0.0,0.00%,0.00%
64,blusa tricô feminina,normal,Correspondência ampla,blusa pra usar com pantalona,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,6,0.0,0.0,0.00%,0.00%
65,blusa tricô feminina,normal,Correspondência ampla,blusa de boiadeira feminina,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,8,0.0,0.0,0.00%,0.00%
66,blusa tricot feminino,normal,Correspondência ampla,Blusa modal manga princesa,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,9,0.0,0.0,0.00%,0.00%
67,blusa tricot feminino,normal,Correspondência ampla,sueter feminino modal,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,33,0.0,0.0,0.00%,0.00%
68,blusa tricot feminino,normal,Correspondência ampla,blusa feminina com corrente,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,28,0.0,0.0,0.00%,0.00%
69,blusa tricô feminina,normal,Correspondência ampla,blusa vazada ombro,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,24,0.0,0.0,0.00%,0.00%
70,blusa tricô feminina,normal,Correspondência ampla,croped de inverno feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,11,0.0,0.0,0.00%,0.00%
71,blusa tricô feminina,normal,Correspondência ampla,Blusa para o São João,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,5,0.0,0.0,0.00%,0.00%
72,blusa tricot feminino,normal,Correspondência ampla,Blusa mostarda,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,28,0.0,0.0,0.00%,0.00%
73,blusa tricô feminina,normal,Correspondência ampla,bleiser feminino,5,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,15,0.0,0.0,0.00%,0.00%
74,blusa tricot feminino,normal,Correspondência ampla,bory feminino tamanho g,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,11,0.0,0.0,0.00%,0.00%
75,blusa tricot feminino,normal,Correspondência ampla,Croopd elegante,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,21,0.0,0.0,0.00%,0.00%
76,blusa tricot feminino,normal,Correspondência ampla,conjunto saia blusa tricot,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,5,0.0,0.0,0.00%,0.00%
77,blusa tricot feminino,normal,Correspondência ampla,Blusa de lã de bolinha,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,25,0.0,0.0,0.00%,0.00%
78,blusa tricot feminino,normal,Correspondência ampla,Croped feminina manga longa modinha,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,15,0.0,0.0,0.00%,0.00%
79,blusa tricot feminino,normal,Correspondência ampla,Blusa Zebra Feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,22,0.0,0.0,0.00%,0.00%
80,blusa tricot feminino,normal,Correspondência ampla,blusa feminina gola careca,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,5,0.0,0.0,0.00%,0.00%
81,blusa tricô feminina,normal,Correspondência ampla,Blusa cropped trança,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,32,0.0,0.0,0.00%,0.00%
82,blusa tricô feminina,normal,Correspondência ampla,Blusas frio manga bufante,3,1,33.33%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.11,12,0.0,0.0,0.00%,0.00%
83,blusa tricô feminina,normal,Correspondência ampla,Colam feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.00%,0.00%
84,blusa tricot feminino,normal,Correspondência ampla,yuyi moda,2,1,50.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.11,2,0.0,0.0,0.00%,0.00%
85,blusa tricô feminina,normal,Correspondência ampla,Cropeds de linho,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,37,0.0,0.0,0.00%,0.00%
86,blusa tricô feminina,normal,Correspondência ampla,camisa cirre feminino,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,57,0.0,0.0,0.00%,0.00%
87,blusa tricot feminino,normal,Correspondência ampla,Blusa sobretudo feminino,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,27,0.0,0.0,0.00%,0.00%
88,blusa tricot feminino,normal,Correspondência ampla,casaco conjunto   tricot feminino,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,9,0.0,0.0,0.00%,0.00%
89,blusa tricot feminino,normal,Correspondência ampla,blusa xadrez feminina rosa,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,19,0.0,0.0,0.00%,0.00%
90,blusa tricot feminino,normal,Correspondência ampla,Blusa tricot modal manga bufante,3,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,4,0.0,0.0,0.00%,0.00%
91,blusa tricô feminina,normal,Correspondência ampla,croped arrumado,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,51,0.0,0.0,0.00%,0.00%
92,blusa tricot feminino,normal,Correspondência ampla,crooed manga longa,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,8,0.0,0.0,0.00%,0.00%
93,blusa tricô feminina,normal,Correspondência ampla,Blusa feminina das costas decotada,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.00%,0.00%
94,blusa tricot feminino,normal,Correspondência ampla,Blusa com estampa de onca,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,9,0.0,0.0,0.00%,0.00%
95,blusa tricot feminino,normal,Correspondência ampla,Blusa lese,3,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,36,0.0,0.0,0.00%,0.00%
96,blusa tricot feminino,normal,Correspondência ampla,Blusa tule poa,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,6,0.0,0.0,0.00%,0.00%
97,blusa tricot feminino,normal,Correspondência ampla,Blusas brilho,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.00%,0.00%
98,blusa tricot feminino,normal,Correspondência ampla,Blusa feminina de  xadrez,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,5,0.0,0.0,0.00%,0.00%
99,blusa tricot feminino,normal,Correspondência ampla,Tricot mousse gola alta,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,9,0.0,0.0,0.00%,0.00%
100,blusa tricot feminino,normal,Correspondência ampla,Blusa de manga japonesa,3,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,22,0.0,0.0,0.00%,0.00%
101,blusa tricot feminino,normal,Correspondência ampla,cropped de tricot msnga longs,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,6,0.0,0.0,0.00%,0.00%
102,blusa tricô feminina,normal,Correspondência ampla,Kit de blusa ciganinha blusa Ciganinha de elástico,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,8,0.0,0.0,0.00%,0.00%
103,blusa tricot feminino,normal,Correspondência ampla,Blusa manga longa lurex,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,22,0.0,0.0,0.00%,0.00%
104,blusa tricot feminino,normal,Correspondência ampla,blusa tricot tapa bumbum,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,25,0.0,0.0,0.00%,0.00%
105,blusa tricot feminino,normal,Correspondência ampla,Blusa de tricot varias cores neon,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,7,0.0,0.0,0.00%,0.00%
106,blusa tricot feminino,normal,Correspondência ampla,blusa tricot feminina manga longa bufante tricô,3,1,33.33%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.11,4,0.0,0.0,0.00%,0.00%
107,blusa tricot feminino,normal,Correspondência ampla,Blusas feminina lgbt,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.00%,0.00%
108,blusa tricot feminino,normal,Correspondência ampla,conjunto tricot feminino,214,1,0.47%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.11,10,0.0,0.0,0.00%,0.00%
109,blusa tricot feminino,normal,Correspondência ampla,Tricot feminino amarelo manga longa,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,4,0.0,0.0,0.00%,0.00%
110,blusa tricô feminina,normal,Correspondência ampla,Blusa aberta e de botão,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,24,0.0,0.0,0.00%,0.00%
111,blusa tricot feminino,normal,Correspondência ampla,blusa de manga comprida plus size,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,55,0.0,0.0,0.00%,0.00%
112,blusa tricô feminina,normal,Correspondência ampla,blusa ombro a ombro feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,31,0.0,0.0,0.00%,0.00%
113,blusa tricot feminino,normal,Correspondência ampla,Blusa ciganinha manga longa,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,21,0.0,0.0,0.00%,0.00%
114,blusa tricô feminina,normal,Correspondência ampla,Blusa frang trico,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,7,0.0,0.0,0.00%,0.00%
115,blusa tricot feminino,normal,Correspondência ampla,petit poa tricot,4,1,25.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.11,1,0.0,0.0,0.00%,0.00%
116,blusa tricot feminino,normal,Correspondência ampla,cardigan feminino,291,1,0.34%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.11,25,0.0,0.0,0.00%,0.00%
117,blusa tricô feminina,normal,Correspondência ampla,Blusa de frio coração,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,11,0.0,0.0,0.00%,0.00%
118,blusa tricot feminino,normal,Correspondência ampla,Blusa plus size tecido duna,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,9,0.0,0.0,0.00%,0.00%
119,blusa tricot feminino,normal,Correspondência ampla,Bleise femenina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,28,0.0,0.0,0.00%,0.00%
120,blusa tricot feminino,normal,Correspondência ampla,Blusinha feminina manga longa amarracao,3,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,16,0.0,0.0,0.00%,0.00%
121,blusa tricô feminina,normal,Correspondência ampla,"Blusa feminina ,2023",1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,16,0.0,0.0,0.00%,0.00%
122,blusa tricô feminina,normal,Correspondência ampla,Blusa de feio tricô manga bufante,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,12,0.0,0.0,0.00%,0.00%
123,blusa tricô feminina,normal,Correspondência ampla,blusas de tecido manga três quarto,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,46,0.0,0.0,0.00%,0.00%
124,blusa tricot feminino,normal,Correspondência ampla,blusa de tricot alongado,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,15,0.0,0.0,0.00%,0.00%
125,blusa tricot feminino,normal,Correspondência ampla,Croopd com manga,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,25,0.0,0.0,0.00%,0.00%
126,blusa tricot feminino,normal,Correspondência ampla,blusa xadrez franelada,3,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,18,0.0,0.0,0.00%,0.00%
127,blusa tricot feminino,normal,Correspondência ampla,Cropped linha,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,18,0.0,0.0,0.00%,0.00%
128,blusa tricô feminina,normal,Correspondência ampla,Blusa tricô usar legging,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,8,0.0,0.0,0.00%,0.00%
129,blusa tricô feminina,normal,Correspondência ampla,Blusa golaaalta,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,15,0.0,0.0,0.00%,0.00%
130,blusa tricot feminino,normal,Correspondência ampla,blusinha renda feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,13,0.0,0.0,0.00%,0.00%
131,blusa tricot feminino,normal,Correspondência ampla,blusa plus size feminina,22,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,27,0.0,0.0,0.00%,0.00%
