Relatório de Anúncios de Busca de Produtos - Shopee Brazil
Nome de Usuário:,findsfashion
Data de Criação do Relatório:,01/06/2023 18:55
Período:,28/05/2023 - 28/05/2023
Produtos,Blusa Feminina Tricot Inverno
Status,Em andamento
ID da Loja:,754722588
ID do produto,18798544389

#,Palavras-chave,Status,Tipo de combinação,Consulta de pesquisa,Impressão,Cliques,CTR,Conversões,Conversões Diretas,Taxa de Conversão,Taxa de Conversão Direta,Custo por Conversão,Custo por Conversão Direta,Itens Vendidos,Itens Vendidos Diretos,VBM,VBM Direto,Despesas,Classificação Média,ROAS,ROAS Direto,ACOS,ACOS Direto
29,blusa tricot feminino,normal,Correspondência ampla,Blusa lunender,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,11,0.0,0.0,0.00%,0.00%
30,blusa tricot feminino,normal,Correspondência ampla,Blusa pink,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,31,0.0,0.0,0.00%,0.00%
31,blusa tricot feminino,normal,Correspondência ampla,blusa curta de manga longa,4,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.00%,0.00%
32,blusa tricot feminino,normal,Correspondência ampla,Blusa xadrez amarela,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,26,0.0,0.0,0.00%,0.00%
33,blusa tricot feminino,normal,Correspondência ampla,planet girls blusa,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.00%,0.00%
34,blusa tricot feminino,normal,Correspondência ampla,tricot infantil menino,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,5,0.0,0.0,0.00%,0.00%
35,blusa tricot feminino,normal,Correspondência ampla,Blusa tricot trança,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,8,0.0,0.0,0.00%,0.00%
36,blusa tricot feminino,normal,Correspondência ampla,Blusa feminina 3/4 branca,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,6,0.0,0.0,0.00%,0.00%
37,blusa tricô feminina,normal,Correspondência ampla,Brusa De Frio,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,26,0.0,0.0,0.00%,0.00%
38,blusa tricô feminina,normal,Correspondência ampla,blusa de la aberta na frente,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.00%,0.00%
39,blusa tricot feminino,normal,Correspondência ampla,sueter tricot estampado,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,27,0.0,0.0,0.00%,0.00%
40,blusa tricô feminina,normal,Correspondência ampla,Blusa rosa queimado,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,12,0.0,0.0,0.00%,0.00%
41,blusa tricot feminino,normal,Correspondência ampla,blusa lã comprida feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,16,0.0,0.0,0.00%,0.00%
42,blusa tricot feminino,normal,Correspondência ampla,Bata branco,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,12,0.0,0.0,0.00%,0.00%
43,blusa tricot feminino,normal,Correspondência ampla,conjunto feminino short e blusa,6,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,29,0.0,0.0,0.00%,0.00%
44,blusa tricot feminino,normal,Correspondência ampla,Blusas femininas amarrada no pesscoso,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,3,0.0,0.0,0.00%,0.00%
45,blusa tricô feminina,normal,Correspondência ampla,txc feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,30,0.0,0.0,0.00%,0.00%
46,blusa tricot feminino,normal,Correspondência ampla,Cropeed arrumado,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,51,0.0,0.0,0.00%,0.00%
47,blusa tricô feminina,normal,Correspondência ampla,blusa de frio feminina plus size,23,1,4.35%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.11,33,0.0,0.0,0.00%,0.00%
48,blusa tricot feminino,normal,Correspondência ampla,blusa paete feminino plus size,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,14,0.0,0.0,0.00%,0.00%
49,blusa tricô feminina,normal,Correspondência ampla,blusa lã gola alta feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,12,0.0,0.0,0.00%,0.00%
50,blusa tricot feminino,normal,Correspondência ampla,Camisa branca feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,12,0.0,0.0,0.00%,0.00%
51,blusa tricô feminina,normal,Correspondência ampla,Blusa de couro,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,15,0.0,0.0,0.00%,0.00%
52,blusa tricô feminina,normal,Correspondência ampla,Cardigan Feminino Trico,3,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,7,0.0,0.0,0.00%,0.00%
53,blusa tricot feminino,normal,Correspondência ampla,blusa de frio feminina pelinho,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,50,0.0,0.0,0.00%,0.00%
54,blusa tricot feminino,normal,Correspondência ampla,Blusas em tecido duna,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,15,0.0,0.0,0.00%,0.00%
55,blusa tricô feminina,normal,Correspondência ampla,Blusa amarração,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,37,0.0,0.0,0.00%,0.00%
56,blusa tricô feminina,normal,Correspondência ampla,blusinhas femininas da moda de alcinha,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,54,0.0,0.0,0.00%,0.00%
57,blusa tricot feminino,normal,Correspondência ampla,Tricot blusa decote,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,21,0.0,0.0,0.00%,0.00%
58,blusa tricot feminino,normal,Correspondência ampla,blusa xadrez plus,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,15,0.0,0.0,0.00%,0.00%
59,blusa tricô feminina,normal,Correspondência ampla,blusinha trico feminina,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,30,0.0,0.0,0.00%,0.00%
60,blusa tricô feminina,normal,Correspondência ampla,blusa de franja country,3,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,18,0.0,0.0,0.00%,0.00%
61,blusa tricot feminino,normal,Correspondência ampla,Body canelado,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,39,0.0,0.0,0.00%,0.00%
62,blusa tricot feminino,normal,Correspondência ampla,blusa feminina de lã,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,49,0.0,0.0,0.00%,0.00%
63,blusa tricot feminino,normal,Correspondência ampla,colete feminino de botão tricot,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.00%,0.00%
64,blusa tricot feminino,normal,Correspondência ampla,Blusa branca frio,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,3,0.0,0.0,0.00%,0.00%
65,blusa tricot feminino,normal,Correspondência ampla,Blusas algodão xadrez feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,13,0.0,0.0,0.00%,0.00%
66,blusa tricot feminino,normal,Correspondência ampla,Blusa feminina tule com brilho,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,32,0.0,0.0,0.00%,0.00%
67,blusa tricot feminino,normal,Correspondência ampla,Tricot babado,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,12,0.0,0.0,0.00%,0.00%
68,blusa tricot feminino,normal,Correspondência ampla,Tricot bordado,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,10,0.0,0.0,0.00%,0.00%
69,blusa tricô feminina,normal,Correspondência ampla,blusa de frio feminina grossa de tricô combolço,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,7,0.0,0.0,0.00%,0.00%
70,blusa tricot feminino,normal,Correspondência ampla,Blusa casual feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,50,0.0,0.0,0.00%,0.00%
71,blusa tricot feminino,normal,Correspondência ampla,blusa quadriculada feminina plus size,3,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,12,0.0,0.0,0.00%,0.00%
72,blusa tricô feminina,normal,Correspondência ampla,blusa vintage,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,6,0.0,0.0,0.00%,0.00%
73,blusa tricot feminino,normal,Correspondência ampla,Blusas  brancas em viscose,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,7,0.0,0.0,0.00%,0.00%
74,blusa tricot feminino,normal,Correspondência ampla,blusa de pelinho,2,1,50.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.11,46,0.0,0.0,0.00%,0.00%
75,blusa tricot feminino,normal,Correspondência ampla,Tricot gap 3 anos,2,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.00%,0.00%
76,blusa tricot feminino,normal,Correspondência ampla,Blusa coracao tricot,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,43,0.0,0.0,0.00%,0.00%
77,blusa tricô feminina,normal,Correspondência ampla,trico modal estampado,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,20,0.0,0.0,0.00%,0.00%
78,blusa tricot feminino,normal,Correspondência ampla,blusa off white feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.00%,0.00%
79,blusa tricot feminino,normal,Correspondência ampla,mini vest modal,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.00%,0.00%
80,blusa tricô feminina,normal,Correspondência ampla,blusa de frio de tricô,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,29,0.0,0.0,0.00%,0.00%
81,blusa tricot feminino,normal,Correspondência ampla,camiseta xadrez flanelada  feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,12,0.0,0.0,0.00%,0.00%
82,blusa tricot feminino,normal,Correspondência ampla,Camisão feminino xadrez,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,11,0.0,0.0,0.00%,0.00%
83,blusa tricot feminino,normal,Correspondência ampla,bory feminino,4,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,33,0.0,0.0,0.00%,0.00%
84,blusa tricot feminino,normal,Correspondência ampla,body canelado,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,22,0.0,0.0,0.00%,0.00%
85,blusa tricô feminina,normal,Correspondência ampla,Blusa onça frio,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,4,0.0,0.0,0.00%,0.00%
86,blusa tricô feminina,normal,Correspondência ampla,blusa de linho feminina,5,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,10,0.0,0.0,0.00%,0.00%
87,blusa tricot feminino,normal,Correspondência ampla,Blusinha com manga feminina,1,0,0.00%,0,0,0.00%,0.00%,0.0,0.0,0,0,0.0,0.0,0.0,17,0.0,0.0,0.00%,0.00%
